property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category
house,rampally,2.0,2.0,2,New Property,1216.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,bhel,3.0,2.0,2,Old Property,2052.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,lothkunta,4.0,5.0,1,Relatively New,1800.0,0.0,0.0,0.0,Low,furnished,Low Floor
house,old bowenpally,4.0,4.0,2,Moderately Old,1980.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mansoorabad,2.0,2.0,2,New Property,700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,yapral,5.0,6.0,3,New Property,5000.0,0.0,0.0,1.0,Low,furnished,Mid Floor
house,yamnampet,3.0,3.0,1,Relatively New,1400.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,suraram,2.0,2.0,2,Relatively New,1000.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,uppal,1.0,2.0,2,Relatively New,50.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,new nallakunta,6.0,5.0,2,Old Property,2025.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ahmedguda,3.0,3.0,1,New Property,1900.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,peerzadiguda,2.0,3.0,2,Relatively New,170.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,yapral,3.0,3.0,2,Moderately Old,1237.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,west marredpally,2.0,2.0,0,Old Property,2817.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,chengicherla,2.0,2.0,1,Relatively New,179.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ecil,3.0,4.0,1,Moderately Old,1640.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,yousufguda,3.0,2.0,1,Moderately Old,837.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,yamnampet,2.0,2.0,2,New Property,1100.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,sainikpuri,4.0,4.0,1,New Property,3200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,bairagiguda,3.0,3.0,2,Moderately Old,1125.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,langer house,3.0,1.0,0,Old Property,1080.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,pedda amberpet,1.0,2.0,0,New Property,540.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,jntu,4.0,7.0,3,Relatively New,1800.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,sainikpuri,4.0,5.0,2,Moderately Old,2700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kompally,2.0,2.0,1,Old Property,900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,2.0,3.0,1,New Property,1250.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,dr as rao nagar,4.0,4.0,3,New Property,4100.0,0.0,1.0,1.0,Low,unfurnished,Mid Floor
house,boduppal,2.0,4.0,2,New Property,150.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,boduppal,2.0,2.0,0,Old Property,1500.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,hanuman nagar colony,2.0,3.0,0,Old Property,1200.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,peerzadiguda,3.0,4.0,2,New Property,1044.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,krishna reddy pet,4.0,4.0,3+,Moderately Old,3618.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,masab tank,2.0,2.0,2,Old Property,3402.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,pedda amberpet,1.0,1.0,0,New Property,200.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,prakash nagar,2.0,1.0,0,Old Property,1499.94,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,krishna reddy pet,4.0,4.0,3+,Moderately Old,2520.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,anand bagh,9.0,8.0,2,New Property,6700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,rampally,2.0,2.0,1,New Property,1503.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ameerpet,1.0,1.0,2,Old Property,540.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,sai nagar,2.0,2.0,1,Moderately Old,613.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kanchan bagh,2.0,2.0,1,Old Property,2500.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,uppal,2.0,3.0,0,Old Property,1350.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,hafeezpet,4.0,4.0,3,Moderately Old,2900.0,0.0,0.0,0.0,Low,furnished,Mid Floor
house,moula ali,4.0,4.0,1,Old Property,1458.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,ecil,3.0,2.0,2,Old Property,1227.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,koheda,2.0,2.0,0,New Property,1440.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,3,Under Construction,3940.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,beeramguda,2.0,2.0,2,New Property,1150.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,adibatla,2.0,2.0,0,New Property,1250.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,krishna reddy pet,3.0,3.0,2,New Property,2300.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,2860.0,0.0,0.0,1.0,Low,unfurnished,High Floor
house,ghatkesar,2.0,2.0,1,New Property,1098.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,2646.0,0.0,0.0,1.0,Medium,unfurnished,High Floor
house,kollur,4.0,4.0,3,Under Construction,3874.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,patancheruvu,3.0,3.0,2,Under Construction,2340.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,kollur,3.0,3.0,1,Under Construction,1794.0,0.0,0.0,1.0,Low,unfurnished,High Floor
house,adibatla,3.0,3.0,3,New Property,2500.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,adibatla,3.0,3.0,3,New Property,2500.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,tukkuguda,3.0,4.0,2,New Property,1800.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,beeramguda,4.0,4.0,2,Old Property,2240.0,0.0,0.0,0.0,Low,furnished,Mid Floor
house,kollur,3.0,4.0,3,Under Construction,3056.0,1.0,0.0,1.0,High,unfurnished,Mid Floor
house,kollur,4.0,4.0,3,New Property,2250.0,1.0,0.0,1.0,Medium,unfurnished,Mid Floor
house,trimulgherry,4.0,4.0,3+,Old Property,1602.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kollur,3.0,4.0,2,Under Construction,1836.0,0.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,kollur,3.0,3.0,3,New Property,2000.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,tellapur,4.0,4.0,1,Under Construction,2595.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,shamshabad,3.0,3.0,2,New Property,1500.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kowkur,5.0,5.0,3,Relatively New,1800.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,hayathnagar,2.0,2.0,0,New Property,1250.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,manikonda,2.0,4.0,2,Moderately Old,1350.0,0.0,0.0,0.0,Low,semifurnished,Mid Floor
house,tellapur,4.0,5.0,3+,New Property,2412.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,munganoor,2.0,2.0,2,Relatively New,999.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,krishna reddy pet,1.0,4.0,2,New Property,1350.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,beeramguda,4.0,4.0,2,New Property,1350.0,1.0,0.0,1.0,Medium,unfurnished,Mid Floor
house,medchal,3.0,3.0,3,Under Construction,4500.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kollur,4.0,4.0,3,Under Construction,3874.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kismathpur,4.0,4.0,2,New Property,4528.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,adibatla,3.0,4.0,2,New Property,1800.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,adibatla,4.0,3.0,3+,Under Construction,1800.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,narapally,2.0,3.0,1,New Property,1503.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,adibatla,3.0,4.0,1,New Property,2980.0,1.0,1.0,1.0,High,unfurnished,Mid Floor
house,banjara hills,3.0,3.0,2,Old Property,3600.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,balapur,2.0,3.0,2,New Property,3000.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,beeramguda,4.0,5.0,2,New Property,1350.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kollur,2.0,4.0,2,Under Construction,3060.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,muthangi,2.0,4.0,2,Under Construction,3056.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kollur,4.0,3.0,2,Under Construction,3143.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,1800.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,2265.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,patancheru,4.0,4.0,2,Under Construction,2265.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,beeramguda,4.0,4.0,2,Under Construction,2265.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,velimela,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,chandanagar,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,bhel,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,gachibowli,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,lingampally,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,osman nagar,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,chandanagar,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,miyapur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,lingampally,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,tellapur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,kondapur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,gachibowli,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,manikonda,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,kokapet,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,kollur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,gachibowli,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,nallagandla,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,osmannagar,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,osmannagar,3.0,3.0,3,New Property,3040.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,lingampally,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,pati,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,velimela,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,narsingi,3.0,3.0,3+,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,osmannagar,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,beeramguda,3.0,3.0,2,Under Construction,2083.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,adibatla,3.0,3.0,2,Under Construction,1972.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,adibatla,3.0,3.0,2,Under Construction,1972.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,pati,3.0,3.0,2,New Property,2400.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kothaguda,3.0,3.0,3+,Old Property,3010.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,kollur,3.0,4.0,2,New Property,2709.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,trimulgherry,3.0,3.0,2,New Property,2000.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,3,Under Construction,3143.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,krishna reddy pet,3.0,3.0,2,New Property,2950.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,medchal,3.0,3.0,1,New Property,2330.0,1.0,0.0,0.0,Low,unfurnished,Low Floor
house,kismathpur,4.0,4.0,3,New Property,3150.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,gandipet,4.0,4.0,2,Relatively New,7380.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,khajaguda,4.0,5.0,2,Relatively New,4700.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,jubilee hills,5.0,5.0,3,Old Property,9450.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,indresham,3.0,3.0,2,Under Construction,2469.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,kollur,4.0,3.0,2,Under Construction,3200.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,mokila,4.0,4.0,3,Relatively New,2925.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,gachibowli,5.0,6.0,3,Moderately Old,4438.0,1.0,1.0,1.0,Medium,semifurnished,Low Floor
house,beeramguda,3.0,3.0,3,Under Construction,2000.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,shilpa nagar,3.0,4.0,1,New Property,2200.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,narsingi,4.0,4.0,2,Relatively New,3650.0,1.0,1.0,1.0,High,semifurnished,Mid Floor
house,tellapur,4.0,4.0,3,New Property,4300.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,madhapur,4.0,5.0,2,Moderately Old,4200.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,3885.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,banjara hills,3.0,3.0,2,Moderately Old,5625.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,tukkuguda,4.0,5.0,3,Under Construction,5400.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,wadakpally,4.0,4.0,3,Under Construction,2701.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,sultanpur,4.0,4.0,2,Under Construction,2701.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,krishna reddy pet,4.0,4.0,2,Under Construction,2701.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,tellapur,4.0,4.0,2,New Property,4146.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,osmannagar,4.0,5.0,3,New Property,3780.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,tellapur,4.0,5.0,3,New Property,4200.0,1.0,1.0,1.0,Low,semifurnished,Mid Floor
house,tellapur,4.0,4.0,2,New Property,4146.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,tellapur,4.0,4.0,2,New Property,3223.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,ghatkesar,3.0,4.0,1,Under Construction,133.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,muthangi,2.0,3.0,0,New Property,1350.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,2115.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,tellapur,4.0,4.0,2,New Property,2970.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,osman nagar,4.0,4.0,2,New Property,2700.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,narsingi,5.0,5.0,2,New Property,4500.0,1.0,1.0,1.0,High,unfurnished,Mid Floor
house,patancheru,4.0,4.0,3,Under Construction,2000.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,rameshwaram banda,4.0,4.0,3,Under Construction,2000.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,patancheru,4.0,4.0,3,Under Construction,2000.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,patancheru,3.0,3.0,2,New Property,2300.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,rampally,2.0,2.0,1,New Property,1350.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,kukatpally,4.0,4.0,2,Moderately Old,1737.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,khairatabad,6.0,6.0,3,Old Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,patancheruvu,3.0,3.0,2,Under Construction,2000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,beeramguda,3.0,3.0,1,Moderately Old,1830.0,0.0,0.0,1.0,Low,semifurnished,Low Floor
house,patancheru,3.0,3.0,2,New Property,2500.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,beeramguda,3.0,3.0,2,New Property,2500.0,0.0,0.0,1.0,High,unfurnished,Low Floor
house,kowkur,5.0,5.0,2,New Property,2250.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,dammaiguda,4.0,4.0,2,New Property,1350.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,yapral,5.0,5.0,3,Moderately Old,3150.0,1.0,0.0,1.0,Low,semifurnished,Mid Floor
house,kollur,4.0,4.0,3,Under Construction,4080.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,manikonda,5.0,5.0,3,Relatively New,6750.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,khajaguda,5.0,6.0,3+,Moderately Old,5400.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,patancheru,4.0,4.0,2,New Property,2500.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,patancheru,4.0,4.0,3,Under Construction,2765.0,1.0,1.0,1.0,High,unfurnished,Low Floor
house,wadakpally,4.0,4.0,3,Under Construction,3392.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,ibrahimpatnam,2.0,3.0,1,New Property,2403.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,indresham,3.0,3.0,2,New Property,1350.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,mokila,4.0,4.0,3,New Property,2384.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,adibatla,2.0,3.0,1,New Property,2403.0,1.0,1.0,1.0,High,unfurnished,Mid Floor
house,beeramguda,3.0,3.0,2,Under Construction,2100.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kompally,4.0,5.0,2,Moderately Old,5400.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,indresham,2.0,2.0,1,Under Construction,1250.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,ameerpet,10.0,10.0,3+,Relatively New,3249.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,narsingi,5.0,4.0,2,New Property,3600.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,isnapur,3.0,3.0,2,Under Construction,200.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,beeramguda,1.0,4.0,3,Under Construction,3400.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,isnapur,3.0,3.0,2,Under Construction,167.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,tukkuguda,4.0,5.0,3+,Under Construction,2758.59,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,kismathpur,4.0,5.0,2,Under Construction,4729.0,1.0,0.0,1.0,Medium,unfurnished,Low Floor
house,kokapet,4.0,4.0,2,Relatively New,4815.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gachibowli,2.0,5.0,2,Relatively New,3800.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gachibowli,2.0,5.0,2,Relatively New,3800.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gandipet,4.0,4.0,2,New Property,5283.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,gandipet,4.0,4.0,1,New Property,3200.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gandipet,4.0,4.0,1,New Property,5481.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,gandipet,4.0,4.0,1,New Property,3500.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,osman nagar,3.0,4.0,2,Relatively New,3600.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,gandipet,4.0,5.0,2,Relatively New,3700.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gandipet,4.0,5.0,2,Relatively New,3500.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,manchirevula village,2.0,5.0,2,Relatively New,4600.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,manchirevula village,1.0,5.0,2,Relatively New,3010.0,0.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,manchirevula village,2.0,5.0,2,Relatively New,2597.0,0.0,1.0,1.0,Medium,unfurnished,Low Floor
house,gandipet,4.0,5.0,2,Relatively New,5000.0,0.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,kollur,4.0,4.0,3,Under Construction,3940.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,wadakpally,4.0,4.0,3,Under Construction,2701.0,0.0,0.0,0.0,Medium,unfurnished,Mid Floor
house,patancheruvu,3.0,3.0,1,Under Construction,1900.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,manikonda,4.0,4.0,3,Under Construction,3000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,nallagandla,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,miyapur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,tellapur,4.0,4.0,3,New Property,3000.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kondakal,3.0,3.0,1,New Property,2700.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,bhel,3.0,2.0,1,Old Property,1730.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,mokila,4.0,4.0,1,New Property,4770.0,0.0,1.0,1.0,High,unfurnished,Low Floor
house,kollur,4.0,4.0,2,Under Construction,1800.0,1.0,0.0,1.0,Low,unfurnished,Mid Floor
house,tellapur,4.0,4.0,2,Relatively New,2321.0,0.0,0.0,0.0,Low,unfurnished,Mid Floor
house,gachibowli,4.0,4.0,3,New Property,2790.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,velimela,4.0,4.0,3,Under Construction,5200.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,ghatkesar,3.0,3.0,1,Under Construction,1800.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,shamshabad,2.0,2.0,2,New Property,1350.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,narsingi,5.0,6.0,3,New Property,7488.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,narsingi,4.0,5.0,1,New Property,5616.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,4.0,5.0,2,Relatively New,4000.0,1.0,1.0,1.0,High,furnished,Low Floor
house,tellapur,3.0,3.0,1,New Property,3223.0,0.0,0.0,1.0,Low,unfurnished,Mid Floor
house,kompally,3.0,3.0,1,New Property,2171.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kompally,3.0,3.0,1,New Property,1705.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kompally,3.0,3.0,1,New Property,1505.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,kompally,3.0,3.0,1,New Property,2298.0,0.0,0.0,1.0,Low,unfurnished,Low Floor
house,kompally,3.0,3.0,1,New Property,2330.0,0.0,0.0,1.0,Medium,unfurnished,Low Floor
house,kondakal,3.0,3.0,1,New Property,2700.0,0.0,1.0,1.0,Low,unfurnished,Low Floor
house,gachibowli,5.0,6.0,3+,Relatively New,5400.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,5.0,5.0,3+,Moderately Old,4833.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,4.0,5.0,3+,Relatively New,7488.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,kokapet,4.0,5.0,3+,Moderately Old,6030.0,1.0,1.0,1.0,Medium,unfurnished,Low Floor
house,khajaguda,5.0,4.0,3+,Relatively New,5400.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,nanakramguda,5.0,6.0,3+,Relatively New,5400.0,1.0,1.0,1.0,Low,unfurnished,Low Floor
house,khajaguda,5.0,6.0,3+,Relatively New,6000.0,1.0,1.0,1.0,Low,semifurnished,Low Floor
house,kondapur,4.0,3.0,2,New Property,3762.0,0.0,0.0,0.0,Medium,unfurnished,Low Floor
house,manikonda,5.0,5.0,2,Relatively New,7000.0,1.0,1.0,1.0,Medium,unfurnished,Mid Floor
house,muthangi,2.0,2.0,1,New Property,1125.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,gandipet,4.0,6.0,2,New Property,7000.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,narsingi,4.0,4.0,2,New Property,4444.0,1.0,1.0,1.0,High,unfurnished,Mid Floor
house,tarnaka,4.0,4.0,0,Old Property,2250.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,tarnaka,2.0,2.0,0,Moderately Old,2268.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,tarnaka,3.0,3.0,0,Moderately Old,2268.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,tarnaka,3.0,4.0,1,Moderately Old,2403.0,1.0,0.0,1.0,Low,unfurnished,Low Floor
house,osman nagar,3.0,3.0,3,Under Construction,1800.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,gachibowli,3.0,3.0,3,Under Construction,1800.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
house,gandimaisamma,2.0,2.0,2,Relatively New,1296.0,0.0,0.0,0.0,Low,unfurnished,Low Floor
house,hafeezpet,4.0,4.0,1,New Property,3150.0,1.0,1.0,1.0,Low,furnished,Low Floor
house,velimela,4.0,4.0,2,Under Construction,3900.0,1.0,1.0,1.0,Low,unfurnished,Mid Floor
