property_type,sectors,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,pooja room,furnish_type,luxury_category,floor_category
flat,mansoorabad,2.0,2.0,1.0,New Property,1130.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,baba nagar housing society,3.0,2.0,1.0,New Property,1510.0,0.0,0.0,unfurnished,Low,Low Floor
flat,balaji hills colony,2.0,2.0,2.0,Moderately Old,1005.0,0.0,0.0,semifurnished,Low,Low Floor
flat,alkapoor township,2.0,2.0,1.0,Under Construction,1291.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,2.0,Relatively New,1281.0,0.0,0.0,furnished,High,Mid Floor
flat,mokila,3.0,3.0,1.0,New Property,1850.0,0.0,0.0,furnished,Medium,Mid Floor
flat,tellapur,2.0,2.0,1.0,Relatively New,1236.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,brahmanwadi,2.0,2.0,2.0,Old Property,1071.0,0.0,1.0,semifurnished,Low,Low Floor
flat,nanakramguda,3.0,4.0,2.0,Relatively New,2000.0,1.0,1.0,furnished,Low,Mid Floor
flat,ring road,2.0,2.0,1.0,Old Property,1000.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,mallampet,2.0,2.0,1.0,New Property,1170.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kompally,3.0,3.0,2.0,Relatively New,1500.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,pragathi nagar,3.0,3.0,1.0,New Property,1540.0,0.0,0.0,unfurnished,High,Low Floor
flat,narsingi,3.0,3.0,2.0,Under Construction,2020.0,0.0,0.0,unfurnished,Low,High Floor
flat,ecil,2.0,2.0,1.0,Old Property,750.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,moti nagar,3.0,2.0,2.0,Under Construction,1095.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,3.0,Relatively New,1070.0,0.0,1.0,semifurnished,Low,Low Floor
flat,mahadevpur colony,2.0,2.0,1.0,Moderately Old,1000.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kollur,3.0,3.0,1.0,Under Construction,1595.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,1.0,Moderately Old,1070.0,0.0,1.0,furnished,Low,Low Floor
flat,gachibowli,3.0,4.0,3.0,Moderately Old,1890.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,near nacharam,3.0,2.0,1.0,New Property,1500.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,defence colony,3.0,2.0,1.0,Old Property,1220.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kompally,3.0,3.0,2.0,New Property,2470.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,mallampet,2.0,2.0,2.0,New Property,1170.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,kapra,3.0,2.0,2.0,Moderately Old,1143.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,New Property,2400.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,mallampet,2.0,2.0,2.0,New Property,1200.0,0.0,1.0,unfurnished,Low,Low Floor
flat,gajulramaram,3.0,2.0,1.0,New Property,940.0,0.0,1.0,semifurnished,Low,Low Floor
flat,nizampet,2.0,2.0,2.0,Old Property,1135.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,banjara hills,3.0,2.0,1.0,New Property,1630.0,0.0,0.0,unfurnished,Low,Low Floor
flat,lb nagar,2.0,2.0,1.0,Relatively New,1400.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,medipally,2.0,2.0,1.0,New Property,908.0,0.0,1.0,unfurnished,Low,Low Floor
flat,east anand bagh,3.0,2.0,0.0,Old Property,1360.0,0.0,1.0,semifurnished,Low,Low Floor
flat,bapu bagh colony,2.0,2.0,2.0,Old Property,1100.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hi tech city,2.0,2.0,1.0,Relatively New,1250.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,nagaram,2.0,2.0,1.0,New Property,741.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,miyapur,3.0,2.0,1.0,New Property,1039.0,0.0,0.0,unfurnished,Low,High Floor
flat,jodimetla,2.0,2.0,1.0,New Property,1100.0,0.0,1.0,unfurnished,Low,Low Floor
flat,suchitra,3.0,3.0,1.0,New Property,1565.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gachibowli,2.0,2.0,1.0,New Property,1283.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,kondapur,3.0,3.0,2.0,New Property,1800.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,miyapur,2.0,2.0,2.0,Moderately Old,1075.0,0.0,0.0,furnished,Medium,Mid Floor
flat,nizampet,2.0,2.0,2.0,Moderately Old,1050.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,huda layout,3.0,3.0,2.0,Moderately Old,1350.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pocharam,3.0,3.0,1.0,Relatively New,1072.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,manikonda,3.0,2.0,2.0,Moderately Old,1425.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,chandanagar,2.0,2.0,1.0,Old Property,1000.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hi tech city,3.0,3.0,2.0,New Property,1730.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,2.0,2.0,2.0,Under Construction,1035.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,akbar hills,3.0,2.0,2.0,Relatively New,1115.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,chintal,2.0,2.0,1.0,New Property,940.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tolichowki,3.0,2.0,2.0,Under Construction,1150.0,0.0,0.0,unfurnished,Low,Low Floor
flat,prakash nagar,2.0,2.0,3.0,Moderately Old,1000.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gori nagar,2.0,2.0,2.0,Moderately Old,1100.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hitec city,3.0,3.0,1.0,Under Construction,1870.0,0.0,0.0,unfurnished,Low,High Floor
flat,peerzadiguda,2.0,2.0,1.0,Old Property,850.0,0.0,0.0,unfurnished,Low,Low Floor
flat,apple avenue gated community,3.0,2.0,1.0,Relatively New,950.0,0.0,1.0,unfurnished,Low,Low Floor
flat,tarnaka,3.0,2.0,1.0,Old Property,1262.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,3.0,3.0,1.0,New Property,2300.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,2.0,Under Construction,1255.0,0.0,1.0,unfurnished,Medium,High Floor
flat,moti nagar,3.0,3.0,1.0,Moderately Old,1250.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,nagole,1.0,1.0,2.0,Relatively New,545.0,0.0,0.0,semifurnished,Low,Low Floor
flat,muppas panchavati colony,3.0,3.0,3.0,Old Property,1370.0,0.0,0.0,furnished,Low,Low Floor
flat,mettuguda,2.0,2.0,2.0,New Property,1100.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,2.0,Relatively New,1000.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,alwal,2.0,2.0,2.0,New Property,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,anand bagh,2.0,2.0,1.0,Old Property,825.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kollur,3.0,2.0,3.0,Relatively New,1630.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,srinagar colony,2.0,2.0,1.0,Old Property,850.0,0.0,1.0,unfurnished,Low,Low Floor
flat,madinaguda,3.0,3.0,1.0,Old Property,1685.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kapra.,2.0,2.0,1.0,New Property,1150.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,gandhi nagar,2.0,2.0,1.0,Relatively New,1500.0,0.0,0.0,furnished,Low,Low Floor
flat,safilguda,2.0,2.0,1.0,Old Property,850.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,hi tech city,3.0,5.0,2.0,New Property,2220.0,0.0,1.0,unfurnished,Medium,High Floor
flat,bandlaguda jagir,3.0,3.0,3.0,Under Construction,1700.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kokapet,3.0,3.0,3.0,Relatively New,2466.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,rajendra nagar,1.0,1.0,0.0,Under Construction,280.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,whitefield,3.0,2.0,2.0,Old Property,1590.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,financial district,6.0,4.0,2.0,Relatively New,2396.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,sainikpuri,2.0,1.0,1.0,New Property,580.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,banjara hills,3.0,3.0,3.0,Relatively New,1800.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,mallampet,2.0,2.0,2.0,Under Construction,1198.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,janachaitanya colony,2.0,2.0,1.0,New Property,900.0,0.0,0.0,unfurnished,Low,Low Floor
flat,madinaguda,3.0,3.0,1.0,Old Property,1640.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,bhoiguda,3.0,3.0,2.0,Relatively New,1359.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,narsingi,2.0,2.0,1.0,New Property,1160.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Relatively New,1999.0,0.0,0.0,unfurnished,Low,High Floor
flat,nanakramguda,3.0,3.0,2.0,Relatively New,1600.0,0.0,0.0,semifurnished,Medium,High Floor
flat,nizampet,2.0,2.0,1.0,Moderately Old,1150.0,0.0,0.0,unfurnished,Low,Low Floor
flat,shaikpet,3.0,2.0,1.0,New Property,1340.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,1595.0,0.0,1.0,furnished,Low,Mid Floor
flat,gachibowli,4.0,3.0,0.0,New Property,2300.0,0.0,0.0,unfurnished,Low,High Floor
flat,jai jawahar nagar,2.0,2.0,2.0,Moderately Old,1098.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,tolichowki,3.0,2.0,2.0,Relatively New,1450.0,0.0,0.0,furnished,Low,Low Floor
flat,central excise colony,3.0,3.0,1.0,New Property,1200.0,0.0,0.0,semifurnished,Low,Low Floor
flat,sainathpuram,3.0,3.0,3.0,Old Property,1340.0,0.0,0.0,semifurnished,Low,Low Floor
flat,pragathi enclave,3.0,2.0,2.0,Moderately Old,1375.0,0.0,1.0,semifurnished,Low,Low Floor
flat,central excise colony,2.0,2.0,1.0,Moderately Old,1118.0,0.0,1.0,semifurnished,Low,Low Floor
flat,hafeezpet,2.0,2.0,1.0,Moderately Old,1250.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,banjara hills,2.0,2.0,2.0,Old Property,900.0,0.0,0.0,semifurnished,Low,Low Floor
flat,manikonda,2.0,2.0,1.0,Moderately Old,1225.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,vaishali nagar,2.0,2.0,1.0,Old Property,1160.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,trimulgherry,2.0,2.0,1.0,Relatively New,1280.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kollur,2.0,2.0,1.0,Under Construction,1040.0,0.0,1.0,semifurnished,Low,Low Floor
flat,rtc x road,2.0,2.0,1.0,Old Property,950.0,0.0,0.0,semifurnished,Low,Low Floor
flat,medipally,2.0,2.0,2.0,Relatively New,1024.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,golconda fort area,2.0,2.0,0.0,Relatively New,850.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,mettakanigudem,2.0,2.0,1.0,Under Construction,1205.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,3.0,Under Construction,1909.0,0.0,0.0,unfurnished,Low,High Floor
flat,nallagandla,2.0,2.0,1.0,New Property,1345.0,0.0,1.0,unfurnished,Low,High Floor
flat,serlingampally,2.0,2.0,1.0,Under Construction,1150.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,ramanthapur,3.0,3.0,2.0,New Property,1430.0,0.0,0.0,furnished,Low,Mid Floor
flat,afzal nagar,3.0,2.0,1.0,New Property,1200.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kompally,3.0,3.0,2.0,Relatively New,1685.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,sainikpuri,2.0,2.0,1.0,Relatively New,950.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,Relatively New,1042.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,balaji nagar,3.0,3.0,2.0,Moderately Old,1665.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,1.0,Moderately Old,963.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,serlingampally,2.0,2.0,2.0,Relatively New,1334.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,chandanagar,3.0,3.0,1.0,New Property,1525.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,raghavendra colony,3.0,3.0,2.0,Moderately Old,1475.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,3.0,3.0,1.0,New Property,1750.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,aminpur,2.0,2.0,2.0,Relatively New,1125.0,0.0,0.0,semifurnished,Low,Low Floor
flat,nallagandla,2.0,2.0,1.0,Old Property,1260.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,whitefields,3.0,3.0,1.0,Relatively New,1640.0,0.0,0.0,semifurnished,Low,Low Floor
flat,dr as rao nagar,2.0,2.0,2.0,Old Property,925.0,0.0,0.0,semifurnished,Low,Low Floor
flat,upparpally,2.0,1.0,1.0,Old Property,590.0,0.0,0.0,unfurnished,Low,Low Floor
flat,nagaram,2.0,2.0,0.0,Moderately Old,800.0,0.0,0.0,unfurnished,Low,Low Floor
flat,alwal,2.0,2.0,2.0,New Property,1200.0,0.0,0.0,unfurnished,Low,Low Floor
flat,puppalaguda,3.0,3.0,2.0,Moderately Old,1490.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,kondapur,3.0,3.0,2.0,Under Construction,1909.0,0.0,1.0,unfurnished,Medium,High Floor
flat,balapur,3.0,2.0,2.0,New Property,100.0,0.0,0.0,unfurnished,Low,Low Floor
flat,nizampet,2.0,2.0,2.0,Relatively New,1260.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,gopanpally,2.0,2.0,2.0,Relatively New,983.0,0.0,1.0,semifurnished,Low,Low Floor
flat,lingampally,2.0,2.0,1.0,Under Construction,1300.0,0.0,1.0,semifurnished,Low,High Floor
flat,miyapur,2.0,2.0,1.0,New Property,918.0,0.0,0.0,unfurnished,High,Mid Floor
flat,rajendra nagar,2.0,2.0,0.0,Relatively New,980.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,pragathi nagar,2.0,2.0,1.0,Relatively New,1070.0,0.0,1.0,furnished,Low,Mid Floor
flat,sri nagar colony,2.0,2.0,1.0,Old Property,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,moti nagar,2.0,2.0,1.0,New Property,1366.0,0.0,0.0,unfurnished,Low,High Floor
flat,vivekanandapuram colony,2.0,2.0,2.0,Old Property,970.0,0.0,0.0,semifurnished,Low,Low Floor
flat,nagaram,2.0,2.0,1.0,Relatively New,900.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,jaibery colony,3.0,2.0,2.0,New Property,1520.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,2.0,2.0,1.0,Moderately Old,1220.0,0.0,1.0,furnished,Medium,Low Floor
flat,manikonda,3.0,2.0,2.0,Old Property,1368.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,kokapet,3.0,3.0,3.0,Relatively New,2466.0,0.0,0.0,semifurnished,High,Mid Floor
flat,mallapur,3.0,2.0,1.0,Old Property,1300.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kapra,3.0,2.0,1.0,Moderately Old,1116.0,0.0,0.0,unfurnished,Low,Low Floor
flat,madhapur,3.0,2.0,2.0,Under Construction,1242.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,madhapur,3.0,2.0,2.0,New Property,1656.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kompally,3.0,2.0,2.0,New Property,1400.0,0.0,0.0,unfurnished,Medium,High Floor
flat,panchavati colony,3.0,3.0,2.0,Relatively New,1720.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,moti nagar,2.0,2.0,1.0,Relatively New,1366.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,meerpet,2.0,1.0,0.0,Relatively New,545.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bachupally,3.0,2.0,4.0,Relatively New,1630.0,0.0,0.0,unfurnished,Low,High Floor
flat,kompally,2.0,2.0,1.0,Relatively New,1290.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kondapur,2.0,2.0,2.0,Relatively New,1450.0,0.0,0.0,unfurnished,Low,High Floor
flat,miyapur,3.0,3.0,0.0,Relatively New,1527.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,3.0,2.0,2.0,Relatively New,1525.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,mallampet,2.0,2.0,0.0,Relatively New,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,adibatla,2.0,2.0,2.0,Relatively New,1255.0,0.0,0.0,semifurnished,Low,Low Floor
flat,mallampet,2.0,2.0,2.0,Relatively New,1198.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,1.0,New Property,1155.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bandlaguda jagir,3.0,3.0,2.0,Relatively New,1506.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,0.0,Relatively New,2410.0,0.0,0.0,semifurnished,Low,High Floor
flat,kondapur,3.0,4.0,3.0,Relatively New,2785.0,0.0,0.0,unfurnished,Low,Low Floor
flat,malkajgiri,2.0,2.0,1.0,Relatively New,1050.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,2.0,Relatively New,1425.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,puppalaguda,3.0,2.0,1.0,Relatively New,1560.0,0.0,0.0,unfurnished,Low,High Floor
flat,alkapuri,3.0,3.0,1.0,Relatively New,1585.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kollur,2.0,3.0,3.0,Relatively New,2000.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,puppalaguda,2.0,2.0,1.0,Relatively New,1315.0,0.0,0.0,semifurnished,Low,High Floor
flat,kokapet,2.0,2.0,1.0,Relatively New,1340.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,2.0,Relatively New,1425.0,0.0,0.0,semifurnished,Low,High Floor
flat,bachupally,2.0,2.0,2.0,Relatively New,1250.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bachupally,3.0,2.0,1.0,Relatively New,1374.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,narsingi,3.0,3.0,2.0,Relatively New,1975.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,alkapuri,2.0,2.0,1.0,Relatively New,1355.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,2.0,Under Construction,1080.0,0.0,0.0,unfurnished,Low,Low Floor
flat,ameenpur village,2.0,2.0,0.0,New Property,1100.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kollur,3.0,3.0,1.0,New Property,1595.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1350.0,0.0,0.0,semifurnished,High,Mid Floor
flat,6th phase kphb,3.0,3.0,2.0,Old Property,1525.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,tarnaka,3.0,3.0,1.0,Relatively New,1725.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,alkapuri,2.0,2.0,2.0,Moderately Old,1235.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,7th phase kphb,3.0,3.0,2.0,Relatively New,1600.0,1.0,1.0,semifurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,1.0,New Property,918.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,gachibowli,3.0,3.0,2.0,Relatively New,1202.0,0.0,0.0,unfurnished,Low,High Floor
flat,malkajgiri,2.0,2.0,2.0,Relatively New,900.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kompally,2.0,2.0,2.0,Relatively New,1334.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,anjaneya nagar,3.0,4.0,3.0,Relatively New,2160.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,1.0,Relatively New,2125.0,0.0,0.0,unfurnished,Low,Low Floor
flat,prasanth nagar,2.0,2.0,2.0,Relatively New,1140.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,masjid banda,3.0,3.0,2.0,Relatively New,1765.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bandari layout,2.0,2.0,2.0,Relatively New,1150.0,0.0,0.0,semifurnished,Low,Low Floor
flat,tellapur,3.0,3.0,0.0,Relatively New,1891.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bapu nagar,2.0,2.0,2.0,Relatively New,1150.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bandlaguda jagir,3.0,3.0,2.0,Relatively New,1540.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,gopanpally,2.0,2.0,1.0,New Property,1315.0,0.0,1.0,unfurnished,Medium,High Floor
flat,shilpa nagar,2.0,2.0,1.0,Relatively New,845.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bachupally,2.0,2.0,2.0,Under Construction,1205.0,0.0,0.0,unfurnished,Low,Low Floor
flat,pjr layout,3.0,2.0,2.0,New Property,1350.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,hafeezpet,3.0,2.0,2.0,Old Property,1525.0,0.0,0.0,semifurnished,High,Mid Floor
flat,old bowenpally,1.0,1.0,0.0,Old Property,625.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,banjara hills,3.0,3.0,2.0,Old Property,1700.0,0.0,0.0,unfurnished,Low,Low Floor
flat,narsingi,2.0,2.0,1.0,New Property,1324.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gurram guda,2.0,2.0,0.0,Relatively New,1050.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bandlaguda jagir,3.0,2.0,2.0,Moderately Old,1200.0,0.0,0.0,semifurnished,Low,Low Floor
flat,miyapur,2.0,2.0,1.0,Relatively New,1245.0,0.0,0.0,unfurnished,Low,Low Floor
flat,dullapally,2.0,2.0,1.0,Moderately Old,1330.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,medipally,2.0,2.0,2.0,Old Property,1100.0,0.0,1.0,semifurnished,Low,Low Floor
flat,sainikpuri,3.0,4.0,2.0,Moderately Old,1998.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,nallagandla,2.0,2.0,1.0,Relatively New,1150.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bachupally,3.0,3.0,3.0,Relatively New,1475.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kushaiguda,3.0,3.0,2.0,New Property,1407.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,chanda nagar colony,3.0,3.0,2.0,Under Construction,1725.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,bachupally,2.0,2.0,1.0,Under Construction,1205.0,0.0,0.0,unfurnished,Low,Low Floor
flat,medipally,3.0,2.0,3.0,Moderately Old,1298.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,2.0,2.0,1.0,Moderately Old,1180.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bachupally,2.0,2.0,2.0,Under Construction,1200.0,0.0,0.0,unfurnished,Low,High Floor
flat,mansoorabad,2.0,2.0,1.0,Relatively New,1000.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,ramkote,3.0,2.0,1.0,Old Property,1283.0,0.0,1.0,furnished,Low,Mid Floor
flat,ol,2.0,2.0,2.0,New Property,855.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kokapet,2.0,2.0,3.0,Relatively New,970.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,bachupally,3.0,3.0,1.0,New Property,1243.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,bn reddy nagar,3.0,3.0,1.0,New Property,1595.0,0.0,1.0,semifurnished,Low,Low Floor
flat,kukatpally,2.0,2.0,1.0,Relatively New,1030.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,3.0,3.0,1.0,Relatively New,1375.0,0.0,0.0,unfurnished,Low,Low Floor
flat,beeramguda,2.0,2.0,1.0,Relatively New,1150.0,0.0,0.0,unfurnished,Low,Low Floor
flat,sanath nagar,3.0,3.0,3.0,Relatively New,1818.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,adibatla,2.0,2.0,2.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Relatively New,1597.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tanasha nagar,3.0,2.0,2.0,Relatively New,1200.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,alkapuri,3.0,3.0,2.0,Relatively New,1825.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,manikonda,2.0,2.0,1.0,Moderately Old,1250.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,nizampet,3.0,3.0,1.0,Relatively New,1705.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kompally,3.0,3.0,2.0,Relatively New,1700.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,3.0,3.0,1.0,Relatively New,1782.0,0.0,0.0,unfurnished,Low,Low Floor
flat,pragathi nagar,3.0,2.0,2.0,Relatively New,1355.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hydershakote,3.0,3.0,1.0,Relatively New,2100.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kondapur,3.0,2.0,2.0,New Property,1620.0,0.0,0.0,unfurnished,Low,High Floor
flat,kondapur,3.0,3.0,0.0,Relatively New,2270.0,0.0,0.0,unfurnished,Low,High Floor
flat,attapur,2.0,2.0,2.0,Relatively New,1136.0,0.0,0.0,semifurnished,Low,Low Floor
flat,gundlapochampalli,3.0,3.0,2.0,Relatively New,1440.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,kompally,2.0,2.0,1.0,Relatively New,842.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,sainikpuri,2.0,1.0,0.0,Relatively New,640.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,teachers colony,2.0,2.0,2.0,Old Property,1233.0,0.0,0.0,semifurnished,Low,Low Floor
flat,punjagutta,4.0,4.0,3.0,Old Property,3800.0,1.0,1.0,furnished,Low,Mid Floor
flat,medipally,2.0,2.0,2.0,Old Property,925.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,mallapur,2.0,2.0,1.0,New Property,855.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,mallika arjun nagar,2.0,2.0,1.0,Moderately Old,1100.0,0.0,1.0,unfurnished,Low,Low Floor
flat,masab tank,2.0,2.0,1.0,Under Construction,725.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bandlaguda jagir,2.0,2.0,1.0,Relatively New,1230.0,0.0,0.0,semifurnished,Low,Mid Floor
